CustomerID,Cluster,Segment
14895.0,2,Loyal Regulars
14896.0,1,VIP Customers
14897.0,0,At-Risk Customers
14898.0,0,At-Risk Customers
14901.0,3,New/Occasional
14902.0,0,At-Risk Customers
14903.0,3,New/Occasional
14904.0,0,At-Risk Customers
14905.0,1,VIP Customers
14907.0,3,New/Occasional
14908.0,0,At-Risk Customers
14910.0,0,At-Risk Customers
14912.0,0,At-Risk Customers
14913.0,0,At-Risk Customers
14915.0,0,At-Risk Customers
14916.0,0,At-Risk Customers
14918.0,0,At-Risk Customers
14920.0,1,VIP Customers
14921.0,0,At-Risk Customers
14923.0,0,At-Risk Customers
14924.0,1,VIP Customers
14929.0,0,At-Risk Customers
14930.0,0,At-Risk Customers
14931.0,0,At-Risk Customers
14932.0,1,VIP Customers
14934.0,0,At-Risk Customers
14935.0,1,VIP Customers
14936.0,3,New/Occasional
14937.0,0,At-Risk Customers
14944.0,3,New/Occasional
14946.0,0,At-Risk Customers
14947.0,0,At-Risk Customers
14948.0,0,At-Risk Customers
14950.0,0,At-Risk Customers
14951.0,0,At-Risk Customers
14952.0,2,Loyal Regulars
14953.0,0,At-Risk Customers
14954.0,0,At-Risk Customers
14957.0,1,VIP Customers
14958.0,0,At-Risk Customers
14959.0,0,At-Risk Customers
14960.0,0,At-Risk Customers
14961.0,3,New/Occasional
14962.0,1,VIP Customers
14963.0,0,At-Risk Customers
14964.0,1,VIP Customers
14965.0,0,At-Risk Customers
14966.0,0,At-Risk Customers
14967.0,0,At-Risk Customers
14968.0,0,At-Risk Customers
14970.0,0,At-Risk Customers
14971.0,0,At-Risk Customers
14972.0,0,At-Risk Customers
14973.0,0,At-Risk Customers
14974.0,0,At-Risk Customers
14975.0,0,At-Risk Customers
14976.0,0,At-Risk Customers
14978.0,0,At-Risk Customers
14981.0,1,VIP Customers
14984.0,0,At-Risk Customers
14985.0,1,VIP Customers
14987.0,0,At-Risk Customers
14988.0,1,VIP Customers
14995.0,0,At-Risk Customers
14997.0,0,At-Risk Customers
14998.0,1,VIP Customers
15000.0,0,At-Risk Customers
15002.0,0,At-Risk Customers
15004.0,0,At-Risk Customers
15005.0,2,Loyal Regulars
15006.0,0,At-Risk Customers
15007.0,1,VIP Customers
15009.0,0,At-Risk Customers
15010.0,0,At-Risk Customers
15012.0,0,At-Risk Customers
15014.0,0,At-Risk Customers
15016.0,1,VIP Customers
15017.0,0,At-Risk Customers
15018.0,0,At-Risk Customers
15019.0,1,VIP Customers
15021.0,3,New/Occasional
15022.0,0,At-Risk Customers
15023.0,3,New/Occasional
15024.0,3,New/Occasional
15025.0,0,At-Risk Customers
15026.0,0,At-Risk Customers
15027.0,0,At-Risk Customers
15028.0,0,At-Risk Customers
15030.0,0,At-Risk Customers
15031.0,0,At-Risk Customers
15032.0,1,VIP Customers
15033.0,3,New/Occasional
15034.0,3,New/Occasional
15035.0,0,At-Risk Customers
15036.0,0,At-Risk Customers
15038.0,0,At-Risk Customers
15041.0,1,VIP Customers
15042.0,1,VIP Customers
15043.0,0,At-Risk Customers
15044.0,2,Loyal Regulars
15045.0,1,VIP Customers
15046.0,3,New/Occasional
15047.0,1,VIP Customers
15048.0,0,At-Risk Customers
15049.0,1,VIP Customers
15050.0,0,At-Risk Customers
15051.0,0,At-Risk Customers
15052.0,1,VIP Customers
15053.0,0,At-Risk Customers
15054.0,0,At-Risk Customers
15057.0,1,VIP Customers
15058.0,3,New/Occasional
15059.0,3,New/Occasional
15060.0,0,At-Risk Customers
15062.0,0,At-Risk Customers
15063.0,1,VIP Customers
15065.0,3,New/Occasional
15066.0,0,At-Risk Customers
15067.0,0,At-Risk Customers
15068.0,0,At-Risk Customers
15069.0,1,VIP Customers
15070.0,1,VIP Customers
15071.0,0,At-Risk Customers
15073.0,0,At-Risk Customers
15074.0,0,At-Risk Customers
15075.0,0,At-Risk Customers
15076.0,1,VIP Customers
15078.0,2,Loyal Regulars
15079.0,1,VIP Customers
15081.0,0,At-Risk Customers
15083.0,1,VIP Customers
15087.0,1,VIP Customers
15088.0,0,At-Risk Customers
15089.0,3,New/Occasional
15090.0,1,VIP Customers
15091.0,0,At-Risk Customers
15092.0,1,VIP Customers
15093.0,3,New/Occasional
15095.0,0,At-Risk Customers
15096.0,0,At-Risk Customers
15097.0,0,At-Risk Customers
15098.0,1,VIP Customers
15099.0,0,At-Risk Customers
15100.0,1,VIP Customers
15101.0,0,At-Risk Customers
15103.0,0,At-Risk Customers
15104.0,1,VIP Customers
15105.0,3,New/Occasional
15106.0,0,At-Risk Customers
15107.0,1,VIP Customers
15108.0,0,At-Risk Customers
15109.0,1,VIP Customers
15110.0,0,At-Risk Customers
15111.0,0,At-Risk Customers
15113.0,3,New/Occasional
15114.0,3,New/Occasional
15115.0,0,At-Risk Customers
15116.0,0,At-Risk Customers
15117.0,0,At-Risk Customers
15118.0,0,At-Risk Customers
15119.0,1,VIP Customers
15120.0,0,At-Risk Customers
15121.0,0,At-Risk Customers
15122.0,0,At-Risk Customers
15123.0,0,At-Risk Customers
15124.0,0,At-Risk Customers
15125.0,2,Loyal Regulars
15127.0,0,At-Risk Customers
15128.0,0,At-Risk Customers
15129.0,3,New/Occasional
15130.0,1,VIP Customers
15132.0,0,At-Risk Customers
15133.0,0,At-Risk Customers
15134.0,3,New/Occasional
15135.0,1,VIP Customers
15136.0,0,At-Risk Customers
15139.0,1,VIP Customers
15140.0,3,New/Occasional
15142.0,0,At-Risk Customers
15143.0,1,VIP Customers
15144.0,2,Loyal Regulars
15145.0,0,At-Risk Customers
15146.0,1,VIP Customers
15147.0,1,VIP Customers
15148.0,0,At-Risk Customers
15149.0,0,At-Risk Customers
15150.0,3,New/Occasional
15152.0,3,New/Occasional
15153.0,0,At-Risk Customers
15154.0,0,At-Risk Customers
15156.0,0,At-Risk Customers
15157.0,0,At-Risk Customers
15158.0,0,At-Risk Customers
15160.0,1,VIP Customers
15163.0,0,At-Risk Customers
15164.0,0,At-Risk Customers
15165.0,1,VIP Customers
15167.0,1,VIP Customers
15168.0,0,At-Risk Customers
15171.0,1,VIP Customers
15172.0,0,At-Risk Customers
15174.0,1,VIP Customers
15175.0,0,At-Risk Customers
15178.0,1,VIP Customers
15179.0,3,New/Occasional
15180.0,1,VIP Customers
15181.0,0,At-Risk Customers
15182.0,1,VIP Customers
15184.0,0,At-Risk Customers
15185.0,0,At-Risk Customers
15186.0,0,At-Risk Customers
15187.0,3,New/Occasional
15189.0,2,Loyal Regulars
15192.0,0,At-Risk Customers
15193.0,0,At-Risk Customers
15194.0,2,Loyal Regulars
15197.0,0,At-Risk Customers
15198.0,0,At-Risk Customers
15199.0,0,At-Risk Customers
15201.0,0,At-Risk Customers
15203.0,3,New/Occasional
15204.0,1,VIP Customers
15205.0,0,At-Risk Customers
15206.0,0,At-Risk Customers
15208.0,0,At-Risk Customers
15210.0,1,VIP Customers
15211.0,0,At-Risk Customers
15212.0,1,VIP Customers
15213.0,1,VIP Customers
15214.0,3,New/Occasional
15215.0,0,At-Risk Customers
15216.0,0,At-Risk Customers
15218.0,3,New/Occasional
15219.0,1,VIP Customers
15220.0,0,At-Risk Customers
15221.0,1,VIP Customers
15222.0,1,VIP Customers
15223.0,1,VIP Customers
15224.0,1,VIP Customers
15225.0,1,VIP Customers
15226.0,1,VIP Customers
15227.0,0,At-Risk Customers
15228.0,3,New/Occasional
15230.0,1,VIP Customers
15232.0,0,At-Risk Customers
15234.0,1,VIP Customers
15235.0,3,New/Occasional
15236.0,1,VIP Customers
15237.0,0,At-Risk Customers
15238.0,0,At-Risk Customers
15239.0,0,At-Risk Customers
15240.0,0,At-Risk Customers
15241.0,3,New/Occasional
15243.0,0,At-Risk Customers
15244.0,0,At-Risk Customers
15245.0,0,At-Risk Customers
15246.0,1,VIP Customers
15247.0,0,At-Risk Customers
15249.0,2,Loyal Regulars
15251.0,2,Loyal Regulars
15252.0,0,At-Risk Customers
15253.0,0,At-Risk Customers
15254.0,0,At-Risk Customers
15255.0,0,At-Risk Customers
15256.0,1,VIP Customers
15257.0,1,VIP Customers
15258.0,1,VIP Customers
15260.0,3,New/Occasional
15261.0,0,At-Risk Customers
15262.0,1,VIP Customers
15263.0,0,At-Risk Customers
15264.0,0,At-Risk Customers
15265.0,0,At-Risk Customers
15266.0,1,VIP Customers
15267.0,0,At-Risk Customers
15269.0,0,At-Risk Customers
15270.0,3,New/Occasional
15271.0,3,New/Occasional
15272.0,0,At-Risk Customers
15274.0,0,At-Risk Customers
15275.0,0,At-Risk Customers
15276.0,0,At-Risk Customers
15277.0,0,At-Risk Customers
15279.0,1,VIP Customers
15280.0,1,VIP Customers
15281.0,3,New/Occasional
15286.0,0,At-Risk Customers
15287.0,0,At-Risk Customers
15288.0,3,New/Occasional
15289.0,0,At-Risk Customers
15290.0,2,Loyal Regulars
15291.0,3,New/Occasional
15292.0,1,VIP Customers
15296.0,3,New/Occasional
15297.0,0,At-Risk Customers
15298.0,3,New/Occasional
15299.0,3,New/Occasional
15300.0,0,At-Risk Customers
15301.0,3,New/Occasional
15303.0,1,VIP Customers
15304.0,0,At-Risk Customers
15306.0,0,At-Risk Customers
15307.0,0,At-Risk Customers
15308.0,1,VIP Customers
15312.0,0,At-Risk Customers
15313.0,0,At-Risk Customers
15314.0,1,VIP Customers
15315.0,0,At-Risk Customers
15316.0,1,VIP Customers
15318.0,0,At-Risk Customers
15319.0,1,VIP Customers
15320.0,0,At-Risk Customers
15321.0,0,At-Risk Customers
15322.0,0,At-Risk Customers
15325.0,0,At-Risk Customers
15326.0,1,VIP Customers
15327.0,0,At-Risk Customers
15329.0,0,At-Risk Customers
15330.0,0,At-Risk Customers
15332.0,1,VIP Customers
15333.0,1,VIP Customers
15334.0,1,VIP Customers
15335.0,0,At-Risk Customers
15339.0,0,At-Risk Customers
15341.0,0,At-Risk Customers
15342.0,0,At-Risk Customers
15343.0,0,At-Risk Customers
15344.0,0,At-Risk Customers
15345.0,0,At-Risk Customers
15346.0,1,VIP Customers
15347.0,1,VIP Customers
15348.0,0,At-Risk Customers
15349.0,1,VIP Customers
15350.0,1,VIP Customers
15351.0,3,New/Occasional
15353.0,1,VIP Customers
15355.0,0,At-Risk Customers
15356.0,3,New/Occasional
15358.0,2,Loyal Regulars
15360.0,0,At-Risk Customers
15361.0,1,VIP Customers
15363.0,1,VIP Customers
15364.0,0,At-Risk Customers
15365.0,3,New/Occasional
15366.0,0,At-Risk Customers
15367.0,0,At-Risk Customers
15368.0,0,At-Risk Customers
15370.0,3,New/Occasional
15372.0,0,At-Risk Customers
15373.0,3,New/Occasional
15374.0,0,At-Risk Customers
15376.0,0,At-Risk Customers
15379.0,3,New/Occasional
15380.0,0,At-Risk Customers
15381.0,1,VIP Customers
15382.0,3,New/Occasional
15384.0,1,VIP Customers
15385.0,0,At-Risk Customers
15386.0,1,VIP Customers
15388.0,1,VIP Customers
15389.0,1,VIP Customers
15392.0,0,At-Risk Customers
15393.0,0,At-Risk Customers
15394.0,0,At-Risk Customers
15395.0,1,VIP Customers
15396.0,0,At-Risk Customers
15397.0,1,VIP Customers
15398.0,0,At-Risk Customers
15399.0,0,At-Risk Customers
15400.0,0,At-Risk Customers
15402.0,0,At-Risk Customers
15405.0,1,VIP Customers
15406.0,0,At-Risk Customers
15407.0,0,At-Risk Customers
15408.0,1,VIP Customers
15410.0,3,New/Occasional
15411.0,0,At-Risk Customers
15412.0,1,VIP Customers
15414.0,0,At-Risk Customers
15415.0,1,VIP Customers
15416.0,3,New/Occasional
15417.0,0,At-Risk Customers
15419.0,0,At-Risk Customers
15421.0,0,At-Risk Customers
15422.0,1,VIP Customers
15423.0,0,At-Risk Customers
15424.0,1,VIP Customers
15426.0,0,At-Risk Customers
15427.0,0,At-Risk Customers
15428.0,0,At-Risk Customers
15429.0,0,At-Risk Customers
15432.0,0,At-Risk Customers
15433.0,1,VIP Customers
15434.0,0,At-Risk Customers
15435.0,0,At-Risk Customers
15436.0,0,At-Risk Customers
15437.0,1,VIP Customers
15438.0,0,At-Risk Customers
15440.0,0,At-Risk Customers
15442.0,1,VIP Customers
15443.0,3,New/Occasional
15444.0,0,At-Risk Customers
15445.0,1,VIP Customers
15447.0,1,VIP Customers
15448.0,1,VIP Customers
15449.0,0,At-Risk Customers
15450.0,0,At-Risk Customers
15452.0,0,At-Risk Customers
15453.0,3,New/Occasional
15454.0,1,VIP Customers
15456.0,1,VIP Customers
15457.0,1,VIP Customers
15458.0,0,At-Risk Customers
15460.0,1,VIP Customers
15462.0,0,At-Risk Customers
15463.0,0,At-Risk Customers
15464.0,1,VIP Customers
15465.0,2,Loyal Regulars
15466.0,0,At-Risk Customers
15467.0,0,At-Risk Customers
15468.0,0,At-Risk Customers
15469.0,0,At-Risk Customers
15471.0,0,At-Risk Customers
15472.0,0,At-Risk Customers
15473.0,3,New/Occasional
15475.0,0,At-Risk Customers
15478.0,0,At-Risk Customers
15480.0,0,At-Risk Customers
15482.0,2,Loyal Regulars
15483.0,1,VIP Customers
15484.0,3,New/Occasional
15485.0,0,At-Risk Customers
15488.0,0,At-Risk Customers
15489.0,0,At-Risk Customers
15491.0,3,New/Occasional
15492.0,0,At-Risk Customers
15493.0,0,At-Risk Customers
15494.0,0,At-Risk Customers
15497.0,0,At-Risk Customers
15498.0,2,Loyal Regulars
15500.0,0,At-Risk Customers
15502.0,3,New/Occasional
15503.0,1,VIP Customers
15504.0,0,At-Risk Customers
15505.0,3,New/Occasional
15506.0,0,At-Risk Customers
15507.0,1,VIP Customers
15508.0,1,VIP Customers
15510.0,1,VIP Customers
15511.0,0,At-Risk Customers
15512.0,1,VIP Customers
15513.0,2,Loyal Regulars
15514.0,3,New/Occasional
15516.0,0,At-Risk Customers
15517.0,1,VIP Customers
15518.0,3,New/Occasional
15520.0,0,At-Risk Customers
15521.0,3,New/Occasional
15522.0,0,At-Risk Customers
15523.0,0,At-Risk Customers
15524.0,0,At-Risk Customers
15525.0,0,At-Risk Customers
15526.0,0,At-Risk Customers
15527.0,3,New/Occasional
15528.0,1,VIP Customers
15529.0,3,New/Occasional
15530.0,0,At-Risk Customers
15531.0,0,At-Risk Customers
15532.0,0,At-Risk Customers
15533.0,0,At-Risk Customers
15535.0,1,VIP Customers
15537.0,1,VIP Customers
15539.0,0,At-Risk Customers
15540.0,0,At-Risk Customers
15541.0,0,At-Risk Customers
15543.0,1,VIP Customers
15544.0,3,New/Occasional
15545.0,0,At-Risk Customers
15547.0,3,New/Occasional
15549.0,0,At-Risk Customers
15550.0,0,At-Risk Customers
15551.0,0,At-Risk Customers
15552.0,1,VIP Customers
15553.0,0,At-Risk Customers
15554.0,1,VIP Customers
15555.0,3,New/Occasional
15556.0,0,At-Risk Customers
15557.0,0,At-Risk Customers
15561.0,0,At-Risk Customers
15562.0,1,VIP Customers
15563.0,0,At-Risk Customers
15565.0,0,At-Risk Customers
15567.0,0,At-Risk Customers
15568.0,0,At-Risk Customers
15569.0,0,At-Risk Customers
15570.0,3,New/Occasional
15571.0,0,At-Risk Customers
15572.0,3,New/Occasional
15573.0,0,At-Risk Customers
15574.0,1,VIP Customers
15576.0,0,At-Risk Customers
15577.0,0,At-Risk Customers
15578.0,1,VIP Customers
15579.0,0,At-Risk Customers
15581.0,3,New/Occasional
15582.0,0,At-Risk Customers
15584.0,0,At-Risk Customers
15585.0,1,VIP Customers
15587.0,0,At-Risk Customers
15589.0,1,VIP Customers
15592.0,0,At-Risk Customers
15593.0,0,At-Risk Customers
15594.0,0,At-Risk Customers
15596.0,0,At-Risk Customers
15597.0,0,At-Risk Customers
15598.0,0,At-Risk Customers
15599.0,0,At-Risk Customers
15601.0,2,Loyal Regulars
15602.0,3,New/Occasional
15603.0,0,At-Risk Customers
15604.0,0,At-Risk Customers
15605.0,0,At-Risk Customers
15606.0,3,New/Occasional
15607.0,1,VIP Customers
15608.0,0,At-Risk Customers
15609.0,1,VIP Customers
15610.0,0,At-Risk Customers
15611.0,3,New/Occasional
15612.0,0,At-Risk Customers
15615.0,2,Loyal Regulars
15618.0,0,At-Risk Customers
15619.0,0,At-Risk Customers
15620.0,0,At-Risk Customers
15621.0,0,At-Risk Customers
15622.0,3,New/Occasional
15623.0,0,At-Risk Customers
15624.0,0,At-Risk Customers
15625.0,0,At-Risk Customers
15626.0,0,At-Risk Customers
15628.0,3,New/Occasional
15630.0,0,At-Risk Customers
15632.0,3,New/Occasional
15634.0,0,At-Risk Customers
15636.0,0,At-Risk Customers
15637.0,0,At-Risk Customers
15639.0,0,At-Risk Customers
15640.0,2,Loyal Regulars
15641.0,0,At-Risk Customers
15643.0,1,VIP Customers
15644.0,1,VIP Customers
15645.0,0,At-Risk Customers
15646.0,1,VIP Customers
15648.0,1,VIP Customers
15649.0,1,VIP Customers
15651.0,0,At-Risk Customers
15652.0,0,At-Risk Customers
15653.0,0,At-Risk Customers
15654.0,0,At-Risk Customers
15655.0,1,VIP Customers
15656.0,0,At-Risk Customers
15657.0,0,At-Risk Customers
15658.0,1,VIP Customers
15659.0,0,At-Risk Customers
15660.0,3,New/Occasional
15661.0,1,VIP Customers
15663.0,0,At-Risk Customers
15664.0,0,At-Risk Customers
15665.0,1,VIP Customers
15667.0,0,At-Risk Customers
15668.0,1,VIP Customers
15669.0,0,At-Risk Customers
15670.0,1,VIP Customers
15671.0,3,New/Occasional
15673.0,3,New/Occasional
15674.0,3,New/Occasional
15675.0,0,At-Risk Customers
15676.0,3,New/Occasional
15677.0,0,At-Risk Customers
15678.0,0,At-Risk Customers
15679.0,0,At-Risk Customers
15680.0,0,At-Risk Customers
15681.0,0,At-Risk Customers
15683.0,0,At-Risk Customers
15687.0,3,New/Occasional
15689.0,0,At-Risk Customers
15690.0,0,At-Risk Customers
15691.0,1,VIP Customers
15692.0,0,At-Risk Customers
15694.0,2,Loyal Regulars
15695.0,1,VIP Customers
15696.0,3,New/Occasional
15699.0,0,At-Risk Customers
15700.0,1,VIP Customers
15701.0,0,At-Risk Customers
15703.0,1,VIP Customers
15704.0,0,At-Risk Customers
15705.0,1,VIP Customers
15706.0,0,At-Risk Customers
15707.0,0,At-Risk Customers
15708.0,3,New/Occasional
15709.0,1,VIP Customers
15712.0,0,At-Risk Customers
15713.0,0,At-Risk Customers
15714.0,0,At-Risk Customers
15716.0,0,At-Risk Customers
15717.0,1,VIP Customers
15719.0,3,New/Occasional
15720.0,0,At-Risk Customers
15721.0,0,At-Risk Customers
15722.0,3,New/Occasional
15723.0,1,VIP Customers
15724.0,1,VIP Customers
15725.0,0,At-Risk Customers
15727.0,3,New/Occasional
15729.0,1,VIP Customers
15730.0,0,At-Risk Customers
15732.0,1,VIP Customers
15733.0,1,VIP Customers
15734.0,0,At-Risk Customers
15737.0,3,New/Occasional
15738.0,3,New/Occasional
15739.0,0,At-Risk Customers
15740.0,0,At-Risk Customers
15743.0,0,At-Risk Customers
15744.0,0,At-Risk Customers
15745.0,0,At-Risk Customers
15746.0,0,At-Risk Customers
15747.0,0,At-Risk Customers
15748.0,0,At-Risk Customers
15750.0,3,New/Occasional
15752.0,3,New/Occasional
15753.0,1,VIP Customers
15754.0,0,At-Risk Customers
15755.0,3,New/Occasional
15756.0,0,At-Risk Customers
15757.0,0,At-Risk Customers
15758.0,0,At-Risk Customers
15759.0,1,VIP Customers
15762.0,0,At-Risk Customers
15763.0,0,At-Risk Customers
15764.0,3,New/Occasional
15766.0,0,At-Risk Customers
15768.0,0,At-Risk Customers
15773.0,0,At-Risk Customers
15774.0,0,At-Risk Customers
15775.0,1,VIP Customers
15776.0,0,At-Risk Customers
15777.0,1,VIP Customers
15780.0,1,VIP Customers
15781.0,0,At-Risk Customers
15782.0,0,At-Risk Customers
15783.0,0,At-Risk Customers
15785.0,3,New/Occasional
15786.0,3,New/Occasional
15787.0,0,At-Risk Customers
15789.0,1,VIP Customers
15790.0,0,At-Risk Customers
15791.0,0,At-Risk Customers
15793.0,0,At-Risk Customers
15795.0,1,VIP Customers
15796.0,3,New/Occasional
15797.0,0,At-Risk Customers
15799.0,0,At-Risk Customers
15800.0,0,At-Risk Customers
15801.0,0,At-Risk Customers
15802.0,0,At-Risk Customers
15803.0,0,At-Risk Customers
15804.0,3,New/Occasional
15805.0,2,Loyal Regulars
15806.0,0,At-Risk Customers
15807.0,0,At-Risk Customers
15808.0,1,VIP Customers
15809.0,0,At-Risk Customers
15810.0,0,At-Risk Customers
15811.0,3,New/Occasional
15812.0,0,At-Risk Customers
15813.0,1,VIP Customers
15814.0,0,At-Risk Customers
15815.0,0,At-Risk Customers
15819.0,0,At-Risk Customers
15820.0,1,VIP Customers
15821.0,0,At-Risk Customers
15822.0,0,At-Risk Customers
15823.0,1,VIP Customers
15825.0,1,VIP Customers
15826.0,0,At-Risk Customers
15827.0,3,New/Occasional
15829.0,0,At-Risk Customers
15830.0,0,At-Risk Customers
15831.0,0,At-Risk Customers
15832.0,1,VIP Customers
15834.0,0,At-Risk Customers
15835.0,0,At-Risk Customers
15836.0,0,At-Risk Customers
15837.0,0,At-Risk Customers
15839.0,0,At-Risk Customers
15840.0,0,At-Risk Customers
15841.0,0,At-Risk Customers
15843.0,1,VIP Customers
15844.0,0,At-Risk Customers
15845.0,3,New/Occasional
15847.0,0,At-Risk Customers
15850.0,0,At-Risk Customers
15852.0,1,VIP Customers
15853.0,0,At-Risk Customers
15854.0,3,New/Occasional
15855.0,0,At-Risk Customers
15856.0,2,Loyal Regulars
15857.0,0,At-Risk Customers
15858.0,0,At-Risk Customers
15860.0,0,At-Risk Customers
15861.0,3,New/Occasional
15862.0,0,At-Risk Customers
15863.0,0,At-Risk Customers
15864.0,3,New/Occasional
15865.0,0,At-Risk Customers
15866.0,0,At-Risk Customers
15867.0,3,New/Occasional
15869.0,1,VIP Customers
15870.0,0,At-Risk Customers
15872.0,0,At-Risk Customers
15874.0,3,New/Occasional
15877.0,0,At-Risk Customers
15880.0,1,VIP Customers
15881.0,1,VIP Customers
15882.0,1,VIP Customers
15883.0,0,At-Risk Customers
15885.0,0,At-Risk Customers
15886.0,0,At-Risk Customers
15888.0,0,At-Risk Customers
15889.0,1,VIP Customers
15891.0,1,VIP Customers
15894.0,1,VIP Customers
15895.0,1,VIP Customers
15897.0,1,VIP Customers
15898.0,0,At-Risk Customers
15899.0,1,VIP Customers
15900.0,0,At-Risk Customers
15901.0,0,At-Risk Customers
15903.0,3,New/Occasional
15904.0,0,At-Risk Customers
15906.0,3,New/Occasional
15907.0,0,At-Risk Customers
15909.0,1,VIP Customers
15910.0,3,New/Occasional
15912.0,1,VIP Customers
15916.0,3,New/Occasional
15917.0,1,VIP Customers
15918.0,1,VIP Customers
15919.0,0,At-Risk Customers
15920.0,1,VIP Customers
15921.0,1,VIP Customers
15922.0,1,VIP Customers
15923.0,1,VIP Customers
15925.0,1,VIP Customers
15930.0,0,At-Risk Customers
15932.0,3,New/Occasional
15933.0,0,At-Risk Customers
15935.0,1,VIP Customers
15937.0,0,At-Risk Customers
15938.0,0,At-Risk Customers
15939.0,2,Loyal Regulars
15940.0,1,VIP Customers
15942.0,0,At-Risk Customers
15944.0,1,VIP Customers
15945.0,1,VIP Customers
15947.0,0,At-Risk Customers
15948.0,0,At-Risk Customers
15949.0,0,At-Risk Customers
15950.0,0,At-Risk Customers
15951.0,0,At-Risk Customers
15952.0,0,At-Risk Customers
15953.0,3,New/Occasional
15955.0,3,New/Occasional
15957.0,0,At-Risk Customers
15958.0,0,At-Risk Customers
15963.0,0,At-Risk Customers
15965.0,0,At-Risk Customers
15967.0,0,At-Risk Customers
15969.0,0,At-Risk Customers
15970.0,1,VIP Customers
15971.0,3,New/Occasional
15973.0,1,VIP Customers
15974.0,3,New/Occasional
15975.0,0,At-Risk Customers
15976.0,1,VIP Customers
15977.0,0,At-Risk Customers
15978.0,0,At-Risk Customers
15980.0,0,At-Risk Customers
15981.0,3,New/Occasional
15983.0,0,At-Risk Customers
15984.0,3,New/Occasional
15985.0,0,At-Risk Customers
15986.0,0,At-Risk Customers
15987.0,3,New/Occasional
15988.0,0,At-Risk Customers
15990.0,0,At-Risk Customers
15992.0,0,At-Risk Customers
15993.0,3,New/Occasional
15994.0,0,At-Risk Customers
15996.0,0,At-Risk Customers
15998.0,3,New/Occasional
16000.0,0,At-Risk Customers
16003.0,3,New/Occasional
16005.0,0,At-Risk Customers
16006.0,1,VIP Customers
16007.0,0,At-Risk Customers
16008.0,0,At-Risk Customers
16009.0,0,At-Risk Customers
16010.0,1,VIP Customers
16011.0,3,New/Occasional
16012.0,0,At-Risk Customers
16014.0,0,At-Risk Customers
16015.0,0,At-Risk Customers
16016.0,3,New/Occasional
16017.0,0,At-Risk Customers
16018.0,0,At-Risk Customers
16019.0,3,New/Occasional
16020.0,0,At-Risk Customers
16022.0,1,VIP Customers
16023.0,0,At-Risk Customers
16024.0,0,At-Risk Customers
16025.0,0,At-Risk Customers
16026.0,0,At-Risk Customers
16027.0,0,At-Risk Customers
16030.0,1,VIP Customers
16031.0,0,At-Risk Customers
16033.0,2,Loyal Regulars
16034.0,1,VIP Customers
16036.0,0,At-Risk Customers
16037.0,1,VIP Customers
16038.0,0,At-Risk Customers
16040.0,0,At-Risk Customers
16041.0,0,At-Risk Customers
16042.0,0,At-Risk Customers
16043.0,0,At-Risk Customers
16045.0,0,At-Risk Customers
16048.0,1,VIP Customers
16049.0,0,At-Risk Customers
16050.0,1,VIP Customers
16052.0,0,At-Risk Customers
16053.0,0,At-Risk Customers
16054.0,0,At-Risk Customers
16055.0,1,VIP Customers
16056.0,0,At-Risk Customers
16057.0,3,New/Occasional
16059.0,0,At-Risk Customers
16062.0,0,At-Risk Customers
16063.0,1,VIP Customers
16065.0,1,VIP Customers
16066.0,0,At-Risk Customers
16070.0,0,At-Risk Customers
16071.0,0,At-Risk Customers
16072.0,1,VIP Customers
16073.0,1,VIP Customers
16076.0,3,New/Occasional
16078.0,1,VIP Customers
16079.0,0,At-Risk Customers
16080.0,0,At-Risk Customers
16081.0,3,New/Occasional
16083.0,0,At-Risk Customers
16084.0,1,VIP Customers
16085.0,0,At-Risk Customers
16086.0,0,At-Risk Customers
16091.0,1,VIP Customers
16092.0,0,At-Risk Customers
16093.0,0,At-Risk Customers
16094.0,0,At-Risk Customers
16096.0,1,VIP Customers
16097.0,1,VIP Customers
16098.0,3,New/Occasional
16099.0,0,At-Risk Customers
16101.0,0,At-Risk Customers
16102.0,0,At-Risk Customers
16103.0,0,At-Risk Customers
16104.0,0,At-Risk Customers
16105.0,1,VIP Customers
16106.0,0,At-Risk Customers
16107.0,3,New/Occasional
16108.0,0,At-Risk Customers
16109.0,1,VIP Customers
16110.0,0,At-Risk Customers
16112.0,0,At-Risk Customers
16113.0,1,VIP Customers
16114.0,1,VIP Customers
16115.0,3,New/Occasional
16116.0,1,VIP Customers
16117.0,1,VIP Customers
16119.0,0,At-Risk Customers
16120.0,0,At-Risk Customers
16121.0,0,At-Risk Customers
16122.0,0,At-Risk Customers
16123.0,0,At-Risk Customers
16124.0,1,VIP Customers
16125.0,1,VIP Customers
16126.0,3,New/Occasional
16127.0,0,At-Risk Customers
16128.0,0,At-Risk Customers
16131.0,3,New/Occasional
16133.0,2,Loyal Regulars
16134.0,0,At-Risk Customers
16135.0,1,VIP Customers
16136.0,0,At-Risk Customers
16139.0,0,At-Risk Customers
16140.0,0,At-Risk Customers
16141.0,0,At-Risk Customers
16142.0,1,VIP Customers
16143.0,3,New/Occasional
16144.0,1,VIP Customers
16145.0,3,New/Occasional
16146.0,1,VIP Customers
16147.0,0,At-Risk Customers
16148.0,1,VIP Customers
16149.0,0,At-Risk Customers
16150.0,0,At-Risk Customers
16152.0,1,VIP Customers
16153.0,0,At-Risk Customers
16156.0,3,New/Occasional
16157.0,0,At-Risk Customers
